Z9393,35.775,114.944,145.9992,20200508000000
0.3,-0.32308451195544324,-6.164819734309716
0.6,-2.139161804485767,-10.063965034429978
0.9,-2.977776507856435,-10.384740804028686
1.2,-4.422169878280484,-10.417979369821614
1.5,-4.184831973278292,-9.399286504593194
1.8,-4.239892837671934,-7.648969156393445
2.1,-3.036161344918163,-5.958802151945031
2.4,-2.510899183966975,-5.6395719027559155
2.7,-1.4070540521801542,-3.3148116176705136
3.0,-0.29447933874453014,-1.5149648647584486
3.4,0.9399286504593192,0.4184831973278293
3.7,0.5094335052834135,0.07159621005789607
4.0,3.0861698897775236,-0.053869295805576776
4.3,1.0023469408105468,7.132069073967788
4.6,1.006396503442998,-0.21391618044857622
4.9,0.31672088936653164,0.4053842520854421
5.2,-0.3237475819716783,0.3997949684119242
5.5,1.2717656206899837,3.9140921139430302
5.8,0.6871184570705684,3.534918017769714
6.1,5.737551116855902,6.600297539646649
6.7,6.290971837065667,6.075120885681752
7.3,11.649033548293787,7.564970839674524
7.6,12.474507044240266,7.202159999999999
7.9,13.228834385195839,7.948685617701847
8.5,15.147615696577468,8.745479999999999
9.1,14.8331753279482,9.268796653932418
10.7,-9999.0,-9999.0
12.2,-9999.0,-9999.0
13.7,-9999.0,-9999.0
15.2,-9999.0,-9999.0
