Z9660,22.818,115.356,322.7832,20200508000000
0.3,nan,nan
0.6,0.9404169753201611,7.659081633755425
0.9,2.569059599546137,5.042063359338103
1.2,1.6079682333415624,9.119241008272807
1.5,3.261176078548281,6.9936146694470125
1.8,5.2699952771107474,4.117371561764911
2.1,5.3522479362602695,4.819185687893515
2.4,3.2161235478403536,7.576712268961174
2.7,nan,nan
3.0,13.357109424337718,0.7000164425701206
3.4,nan,nan
3.7,nan,nan
4.0,nan,nan
4.3,nan,nan
4.6,nan,nan
4.9,0.4264900888252156,0.28767119726149104
5.2,nan,nan
5.5,nan,nan
5.8,nan,nan
6.1,nan,nan
6.7,nan,nan
7.3,nan,nan
7.6,nan,nan
7.9,nan,nan
8.5,0.0,-0.0
9.1,nan,nan
10.7,nan,nan
12.2,nan,nan
13.7,nan,nan
15.2,nan,nan
