Z9250,32.191,118.696,138.9888,20200508000000
0.3,-9999.0,-9999.0
0.6,-1.5692740104686858,17.936884017021118
0.9,5.781378477506452,14.309413864300144
1.2,8.745480000000002,15.147615696577466
1.5,9.388679877178674,11.594054083945798
1.8,8.049540733268834,10.682101346506963
2.1,7.671837209827237,10.956519019264753
2.4,7.559506129733498,10.4047675646562
2.7,6.093992306904752,10.142106361983476
3.0,8.576641250374239,8.881372005269176
3.4,-1.6467128313316084,11.71697062151851
3.7,5.882356689696455,7.806150983985857
4.0,7.147201041978533,7.401143337724314
4.3,7.559506129733498,10.4047675646562
4.6,8.795489305062329,7.122446803376923
4.9,5.823791946747043,5.062545103108147
5.2,2.41058098255045,8.406694936594649
5.5,3.4615802680095613,-0.9925921692854793
5.8,-0.017953697083634947,-0.5141266170517036
6.1,0.8910362174457334,0.5144399999999999
6.7,-9999.0,-9999.0
7.3,16.574058088352572,7.03527026090077
7.6,-9999.0,-9999.0
7.9,5.400048109982025,-6.212044743196845
8.5,-9999.0,-9999.0
9.1,9.83922837315248,-3.008153995551294
10.7,-9999.0,-9999.0
12.2,0.503198251721499,0.10695809022428811
13.7,-9999.0,-9999.0
15.2,-9999.0,-9999.0
