Z9559,30.133,118.15,1846.7832,20200508000000
0.3,-9999.0,-9999.0
0.6,-9999.0,-9999.0
0.9,-9999.0,-9999.0
1.2,-9999.0,-9999.0
1.5,-9999.0,-9999.0
1.8,-9999.0,-9999.0
2.1,7.418773243188395,12.346912092849449
2.4,4.348234771397708,9.324819559262684
2.7,5.486920142869565,9.898665967097395
3.0,5.486920142869565,9.898665967097395
3.4,4.838083923029438,6.659051241379967
3.7,4.270780760947831,3.712533075612641
4.0,2.04992960194527,0.17934560119642107
4.3,-9999.0,-9999.0
4.6,-9999.0,-9999.0
4.9,-9999.0,-9999.0
5.2,-9999.0,-9999.0
5.5,-9999.0,-9999.0
5.8,-9999.0,-9999.0
6.1,-9999.0,-9999.0
6.7,-9999.0,-9999.0
7.3,-9999.0,-9999.0
7.6,-9999.0,-9999.0
7.9,-9999.0,-9999.0
8.5,-9999.0,-9999.0
9.1,0.0,0.0
10.7,-0.0,-0.0
12.2,-0.0,0.0
13.7,-9999.0,-9999.0
15.2,-9999.0,-9999.0
